"plate_x","plate_z","pitch_name","description","stand","release_speed","release_spin_rate"
0.41,2.67,"4-Seam Fastball","swinging_strike","L",98.3,2680
-0.69,2.94,"Knuckle Curve","called_strike","L",82.6,3039
-0.99,4.23,"Knuckle Curve","ball","L",81.9,2968
-0.53,2.78,"4-Seam Fastball","hit_into_play","R",96.3,2514
1.01,2.11,"Slider","ball","R",90.4,2661
1.34,1.37,"Slider","ball","R",89.2,2704
0.25,2.61,"4-Seam Fastball","hit_into_play","L",97.7,2623
-1.14,4.37,"4-Seam Fastball","ball","L",97.1,2495
0.08,0.45,"Changeup","blocked_ball","L",90.6,1668
0.7,1.57,"4-Seam Fastball","ball","R",98.3,2580
-1.5,2.96,"4-Seam Fastball","ball","R",97.2,2589
0.25,2.44,"Slider","called_strike","R",87.4,2717
0.43,3.7,"4-Seam Fastball","ball","R",96.4,2526
0.86,0.28,"Knuckle Curve","ball","R",82.4,2902
0.22,1.21,"Knuckle Curve","hit_into_play","R",84.3,2979
-0.28,3.12,"4-Seam Fastball","foul","R",96.2,2561
-0.19,3.82,"4-Seam Fastball","hit_into_play","L",98.6,2528
0.15,3.59,"Knuckle Curve","foul","L",82.8,2963
1.03,1.86,"Slider","ball","L",90.8,2611
-1.85,3.95,"4-Seam Fastball","ball","L",97.2,2547
-1.31,3.47,"Sinker","foul","L",97.2,2542
1.38,1.42,"Slider","swinging_strike","L",89.8,2728
-0.79,3.3,"Knuckle Curve","called_strike","L",82.2,3032
1.08,2.21,"4-Seam Fastball","hit_into_play","R",98.6,2651
0.71,2.63,"4-Seam Fastball","foul","R",98.5,2648
1.23,1.8,"4-Seam Fastball","ball","R",98.2,2486
1.88,1.57,"4-Seam Fastball","ball","R",98.6,2600
0.03,3.21,"4-Seam Fastball","called_strike","R",97.5,2415
1.06,3.3,"Sinker","ball","R",98,2558
-1.33,2.82,"4-Seam Fastball","hit_into_play","R",96.6,2588
1.39,0.48,"Slider","blocked_ball","R",90,2611
0.06,3.73,"4-Seam Fastball","ball","R",97.4,2502
-0.11,2.78,"4-Seam Fastball","swinging_strike","R",97.7,2551
-0.13,2.81,"4-Seam Fastball","foul","R",96.9,2419
0.73,2.49,"4-Seam Fastball","swinging_strike","R",96.7,2439
2.13,2.5,"4-Seam Fastball","ball","R",97.4,2532
-0.94,2.04,"Changeup","hit_into_play","L",89,1761
-0.8,2.27,"Knuckle Curve","called_strike","L",82.5,2916
-2.56,4.89,"4-Seam Fastball","ball","L",96.1,2533
-0.28,2.45,"4-Seam Fastball","foul","L",95.2,2485
1.12,2.01,"Slider","hit_into_play","R",89.7,2567
1.47,1.71,"Slider","ball","R",89.2,2533
1.81,2.69,"4-Seam Fastball","ball","R",95.4,2430
0.58,3.38,"4-Seam Fastball","foul","R",94.9,2482
0.37,2.11,"4-Seam Fastball","called_strike","R",95.2,2482
0.42,2.53,"Slider","hit_into_play","L",90.2,2824
0.12,3,"4-Seam Fastball","foul","L",99.6,2550
1.66,-0.57,"Knuckle Curve","blocked_ball","L",84.5,2982
0.67,1.37,"Slider","ball","L",90.2,2726
-0.28,3.21,"4-Seam Fastball","swinging_strike","L",97.1,2699
-0.01,2.15,"Knuckle Curve","called_strike","L",80.1,2919
-0.09,2.65,"4-Seam Fastball","hit_into_play","R",96.5,2482
-0.52,3.13,"Slider","called_strike","R",88.3,2770
0.02,1.84,"Slider","hit_into_play","R",90.1,2580
0.52,2.22,"Slider","called_strike","R",88.1,2480
-0.25,3.71,"4-Seam Fastball","ball","R",96.8,2441
-0.19,2.81,"4-Seam Fastball","foul_tip","L",97.7,2544
-1.35,3.65,"4-Seam Fastball","ball","L",97.1,2525
0.48,2.77,"Knuckle Curve","foul","L",82.6,2852
-1.33,4.19,"Knuckle Curve","ball","L",81.9,2932
-0.64,4.73,"4-Seam Fastball","ball","L",97.5,2460
0.1,3.66,"4-Seam Fastball","foul","L",95.7,2520
-0.59,2.55,"4-Seam Fastball","foul","L",94.9,2567
0.31,2.56,"4-Seam Fastball","called_strike","L",100,2721
0.13,3.69,"4-Seam Fastball","swinging_strike","L",99.1,2628
-0.41,3.15,"4-Seam Fastball","swinging_strike","L",99,2582
0.94,3.17,"4-Seam Fastball","ball","L",98.8,2587
1.17,1.92,"Slider","hit_into_play","R",87.1,NA
0.82,1.44,"Slider","foul_tip","R",89.4,2665
0.27,1.3,"Slider","foul","R",89,2597
-0.3,2.77,"Slider","hit_into_play","L",88,NA
0.42,1.61,"Knuckle Curve","swinging_strike","L",84.2,2929
0.79,2.51,"4-Seam Fastball","ball","L",97.5,2449
-1.1,2.74,"4-Seam Fastball","foul_tip","L",97.4,2418
-0.12,2.46,"Slider","hit_into_play","L",88.9,2748
-0.18,0.57,"Knuckle Curve","blocked_ball","L",83.6,3032
0.41,2.3,"4-Seam Fastball","foul","L",96.8,2384
1.02,1.66,"Slider","hit_into_play","R",89.6,2674
-0.34,2.01,"Knuckle Curve","foul","R",79.9,2864
-1,3.4,"4-Seam Fastball","ball","R",95.9,2434
0.63,2.17,"4-Seam Fastball","foul","R",95.2,2525
0.37,0.87,"Slider","swinging_strike","L",90.4,2598
0.43,3.68,"4-Seam Fastball","foul_tip","L",96.4,2546
-0.16,2.44,"Knuckle Curve","called_strike","L",82,2863
-0.33,2.77,"4-Seam Fastball","hit_into_play","L",99.1,2438
0.91,1.51,"Slider","ball","L",89.3,2713
-0.71,2.08,"Knuckle Curve","foul","L",83.2,2950
0.61,1.73,"Slider","called_strike","L",89.1,2699
-0.56,3.73,"4-Seam Fastball","ball","L",97.7,2581
0.25,2.78,"Knuckle Curve","called_strike","L",83.5,3026
0.69,0.27,"Knuckle Curve","ball","L",83,3026
0.66,2.62,"Slider","foul","L",88.3,2701
-0.62,3.34,"4-Seam Fastball","foul","L",97.3,2488
-0.27,2.72,"Knuckle Curve","called_strike","L",82.2,2990
0.18,2.04,"Knuckle Curve","swinging_strike","R",84.5,2972
1.07,2.28,"Slider","ball","R",90.6,2654
-0.87,3,"4-Seam Fastball","foul","R",98.5,2553
-0.38,2.8,"4-Seam Fastball","foul_tip","R",98.2,2517
1.18,2.34,"Knuckle Curve","ball","R",83.3,2852
-0.76,3.69,"4-Seam Fastball","ball","R",97,2432
0.77,1.78,"Slider","swinging_strike","L",90,2575
0.84,1.63,"Slider","ball","L",90.1,2612
-0.3,3.68,"4-Seam Fastball","foul","L",98.3,2621
-0.47,3.88,"4-Seam Fastball","swinging_strike","L",98.3,2551
0.35,0.91,"Changeup","ball","L",89.9,1699
0.29,1.73,"Knuckle Curve","hit_into_play","R",81.6,3095
-0.47,2.88,"4-Seam Fastball","foul","R",97.9,2536
0.3,2.49,"4-Seam Fastball","foul","R",98.3,2484
1.94,0.73,"Slider","ball","R",90.4,2682
0.78,2.56,"4-Seam Fastball","foul","R",97.1,2517
-0.79,1.65,"4-Seam Fastball","called_strike","R",97.3,2576
-1.19,2.5,"Changeup","hit_into_play","L",88.5,1756
0.7,2.37,"4-Seam Fastball","foul","L",96.9,2590
-1.4,1.5,"Changeup","swinging_strike","L",89.1,1841
-1.1,3.05,"4-Seam Fastball","foul","L",98,2596
-0.11,2.65,"Knuckle Curve","called_strike","L",82.8,2979
-0.17,2.93,"4-Seam Fastball","hit_into_play","R",95.4,2486
0.53,3.23,"4-Seam Fastball","foul_tip","L",97.9,2604
0.97,2.65,"4-Seam Fastball","foul","L",96.2,2478
0.33,0.87,"Changeup","ball","L",88.3,1790
1.23,2.89,"4-Seam Fastball","ball","L",96.5,2519
0.83,3.05,"4-Seam Fastball","ball","L",96,2541
0.86,3.51,"4-Seam Fastball","swinging_strike","L",96.5,2513
0.65,1.74,"Slider","called_strike","L",88.1,2552
-0.9,3.44,"4-Seam Fastball","foul","L",97.7,2530
-0.09,2.03,"Slider","swinging_strike","L",89.2,2608
0.75,2.3,"Knuckle Curve","ball","L",83.7,3032
-0.3,3.2,"4-Seam Fastball","foul_tip","L",98.5,2596
0.9,1.31,"Knuckle Curve","ball","L",83.4,2886
1.01,1.98,"4-Seam Fastball","ball","L",99.5,2607
-0.17,2.34,"Sinker","foul","L",99.1,2626
-0.99,3.43,"Knuckle Curve","ball","L",82.9,2987
-0.59,2.91,"4-Seam Fastball","foul","L",97.7,2478
-0.39,3.45,"4-Seam Fastball","swinging_strike","L",97.8,2620
0,3.07,"4-Seam Fastball","hit_into_play","R",99.3,2671
1.85,-0.77,"Slider","ball","R",90.2,2707
-0.23,4.4,"4-Seam Fastball","foul","R",98.4,2567
1.21,-0.03,"Knuckle Curve","ball","R",84.9,3054
-1.56,2.78,"Sinker","foul_tip","R",98,2566
0.2,2.86,"4-Seam Fastball","foul","R",96.6,2444
-0.29,2.52,"4-Seam Fastball","foul_tip","L",98.8,2521
0.09,2.6,"4-Seam Fastball","foul","L",98.9,2531
0.34,3.85,"Slider","ball","L",90.3,2596
-0.72,2.84,"Slider","ball","L",88.4,2622
-1.05,4.83,"4-Seam Fastball","ball","L",97.8,2572
-0.94,3.43,"Sinker","foul","L",97.5,2467
0.36,2.77,"Sinker","called_strike","L",97.7,2543
-1.08,2.81,"4-Seam Fastball","foul","L",96.9,2578
0.02,2.22,"Slider","hit_into_play","R",87.7,2613
0.72,0.43,"Slider","swinging_strike","R",89.9,2562
0.25,3.34,"Slider","ball","R",89.9,2711
-1.34,2.27,"4-Seam Fastball","swinging_strike","L",99.4,2614
-1.13,4.26,"4-Seam Fastball","ball","L",97.8,2544
-0.56,1.61,"Knuckle Curve","called_strike","L",83.5,3017
0.57,1.93,"4-Seam Fastball","called_strike","L",97.8,2603
-0.87,2.65,"4-Seam Fastball","swinging_strike","L",98.8,2614
0.56,1.04,"Slider","ball","L",90.7,2712
0.39,2.22,"Knuckle Curve","swinging_strike","L",83.3,3034
-1.07,3.19,"4-Seam Fastball","ball","L",97,2585
-0.68,3.01,"4-Seam Fastball","swinging_strike","L",97.2,2668
-0.23,3.24,"Slider","swinging_strike","R",89.2,2634
0.19,2.21,"4-Seam Fastball","foul","R",98.5,2540
0.67,0.35,"Changeup","ball","R",88.9,1750
0.43,2.91,"4-Seam Fastball","foul","R",99.3,2551
1.53,0.68,"Slider","ball","R",90.4,2677
0.89,3.01,"Slider","called_strike","R",87.7,2700
-0.8,3.9,"4-Seam Fastball","swinging_strike","R",95.7,2366
0,3.67,"4-Seam Fastball","ball","R",94.6,2391
0.38,2.2,"Knuckle Curve","hit_into_play","R",81.3,2926
0.62,2.37,"Sinker","hit_into_play","L",99.1,2526
NA,NA,"","foul","L",NA,NA
1.59,1.58,"Slider","ball","L",90.6,2568
0.03,3.03,"4-Seam Fastball","foul","L",98.1,2523
0.51,4.22,"4-Seam Fastball","ball","L",98.7,2508
-0.1,-0.72,"Changeup","ball","L",89.3,1956
0.77,2.08,"Slider","called_strike","L",90.6,2599
0.44,3.21,"4-Seam Fastball","swinging_strike","L",98.1,2565
0.97,1.63,"Knuckle Curve","hit_into_play","R",82.9,3009
1.38,1.85,"Slider","swinging_strike","R",88.7,2655
-0.64,1.79,"Changeup","called_strike","R",87.6,1691
-1.46,3.42,"4-Seam Fastball","ball","R",96.9,2468
1.01,1.82,"Slider","hit_into_play","R",87.3,2531
0.26,2.04,"Slider","called_strike","R",87.6,2573
0.52,1.09,"Knuckle Curve","ball","R",83.3,2814
0.67,3.09,"4-Seam Fastball","called_strike","R",95.8,2443
0.57,2.31,"Slider","swinging_strike","L",90.8,2572
0.31,2.2,"Slider","foul","L",89.8,2503
-0.32,2.32,"Knuckle Curve","foul","L",83.2,2781
-0.27,2.52,"4-Seam Fastball","hit_into_play","L",98.1,2428
-0.63,1.96,"Knuckle Curve","foul","L",83.2,3009
0.86,1.19,"Knuckle Curve","swinging_strike","R",83.3,2976
1.27,1.98,"4-Seam Fastball","ball","R",98.6,2594
0.66,2.84,"Slider","called_strike","R",88.7,2759
1.1,3.05,"4-Seam Fastball","ball","R",95.4,2413
-0.67,2.62,"Slider","called_strike","R",87.9,2620
-0.17,0.75,"Knuckle Curve","hit_into_play","L",81.7,2937
0.65,0.73,"Knuckle Curve","foul","L",83.5,3031
-0.31,3.4,"4-Seam Fastball","swinging_strike","L",96.1,2523
-0.29,2.62,"Knuckle Curve","hit_into_play","R",82.4,2971
0.82,2,"Slider","called_strike","R",88.7,2671
0.77,2.36,"Slider","swinging_strike","R",89,2612
0.8,0.61,"Slider","swinging_strike_blocked","R",89.4,2586
0.41,1.86,"4-Seam Fastball","called_strike","R",96.1,2402
0.42,1.71,"Slider","called_strike","L",88.8,2552
-1.14,2.76,"Knuckle Curve","ball","L",82.3,2769
-0.35,3.45,"4-Seam Fastball","foul","L",97,2426
-0.17,3.17,"4-Seam Fastball","foul","L",98,2502
0.3,2.34,"Changeup","foul","L",88,1643
0.52,3.15,"4-Seam Fastball","hit_into_play","R",96.8,2391
1.65,1,"Slider","ball","R",88.5,2565
0.22,1.24,"Knuckle Curve","foul","R",81.9,2788
1.36,2.14,"4-Seam Fastball","ball","R",97,2400
-0.25,3.46,"4-Seam Fastball","foul","R",96.4,2417
0.05,2.47,"4-Seam Fastball","hit_into_play","R",96.6,2485
-0.13,4.34,"Slider","ball","R",86.6,2557
0.22,3.9,"Knuckle Curve","hit_into_play","L",81.8,2986
1.54,0.83,"Knuckle Curve","ball","L",85.1,2978
0,2.48,"4-Seam Fastball","foul","L",98.1,2471
-0.32,1.55,"Changeup","called_strike","L",89,1723
-0.38,2.89,"4-Seam Fastball","swinging_strike","L",95.7,2440
0.79,1.75,"Slider","swinging_strike","L",90.7,2571
-0.39,2.91,"4-Seam Fastball","called_strike","L",98,2573
-0.32,2.61,"4-Seam Fastball","swinging_strike","L",97.3,2515
-0.76,2.85,"4-Seam Fastball","hit_into_play","R",97.2,2420
0.84,2.3,"Slider","called_strike","R",89.6,2621
-0.59,3.26,"Slider","ball","R",88.5,2622
0.09,3.09,"4-Seam Fastball","swinging_strike","L",97.6,2506
-1.48,3.73,"4-Seam Fastball","ball","L",97.8,2403
0.53,1.71,"Slider","foul","L",89.4,2617
0.06,2.03,"Knuckle Curve","called_strike","L",81.2,2836
-0.01,1.46,"4-Seam Fastball","hit_into_play","R",96.9,2435
1.13,2.26,"4-Seam Fastball","ball","R",97.1,2435
0.73,1.29,"4-Seam Fastball","ball","R",95.8,2385
-0.04,2.76,"Slider","hit_into_play","R",89.7,2677
1.39,1.23,"Slider","ball","R",89.3,2617
0.55,2.71,"Slider","swinging_strike","R",88.8,2592
0.24,2.63,"4-Seam Fastball","called_strike","R",94.4,2418
-0.02,2.1,"Slider","hit_into_play","L",87.7,2772
0.07,2.49,"Knuckle Curve","called_strike","L",82.7,2910
-0.69,2.04,"Knuckle Curve","called_strike","L",83.6,2832
0.01,1.71,"Knuckle Curve","swinging_strike","R",82.3,2945
0.17,3.55,"4-Seam Fastball","foul","R",97.8,2548
1.01,2.83,"Slider","foul","R",89.8,2552
0.99,1.71,"4-Seam Fastball","ball","R",99.6,2420
0.35,2.75,"4-Seam Fastball","foul","R",96.8,2456
0.79,1.75,"4-Seam Fastball","called_strike","R",96.7,2499
0.58,3.56,"Slider","ball","R",88.4,2538
-0.12,4.13,"Knuckle Curve","ball","R",80.4,2964
1.1,3.04,"Slider","hit_into_play","R",89.6,2638
0.09,2.73,"4-Seam Fastball","foul","R",97.1,2503
1.18,3.01,"4-Seam Fastball","ball","R",96.9,2517
0.55,3.27,"Slider","ball","R",86.7,NA
0.81,1.53,"Slider","swinging_strike","R",88.2,2759
-0.35,2.63,"4-Seam Fastball","foul","R",95.8,2545
0.18,2.67,"Sinker","called_strike","L",97.3,2478
-0.56,2.81,"4-Seam Fastball","called_strike","L",97,2538
0.33,3.88,"Sinker","ball","L",97.3,2580
0.17,0.61,"Knuckle Curve","swinging_strike","L",83.5,2838
0.23,2.43,"Knuckle Curve","hit_into_play","L",83.1,3000
-0.16,3.49,"4-Seam Fastball","swinging_strike","L",96.5,2553
-1.32,2.54,"Sinker","ball","L",96.5,2588
0.6,3.52,"4-Seam Fastball","hit_into_play","R",96.7,2508
-1,4.17,"4-Seam Fastball","ball","R",97.1,2460
2.1,0.88,"Knuckle Curve","ball","R",84.3,2919
-0.43,3.92,"4-Seam Fastball","ball","R",97.7,2628
-0.04,3.87,"4-Seam Fastball","foul","R",95.2,2594
0.39,3.1,"4-Seam Fastball","called_strike","R",96.1,2608
-1.25,1.56,"Changeup","swinging_strike","R",87.3,1716
-1.02,1.66,"4-Seam Fastball","foul","R",97,2605
1.18,0.23,"Knuckle Curve","ball","R",80.4,2841
0.38,2.32,"Slider","called_strike","R",88.7,2518
1.49,1.18,"Slider","swinging_strike","R",89.6,2629
1.07,2.05,"4-Seam Fastball","ball","R",96,2502
0.9,2.75,"4-Seam Fastball","called_strike","R",95.9,2530
-0.58,2.55,"Knuckle Curve","called_strike","R",80.1,2676
-0.74,3.27,"4-Seam Fastball","hit_into_play","L",96,2426
0.26,2.21,"Slider","foul","L",89.6,2580
0.06,1.18,"4-Seam Fastball","ball","L",95.8,2578
0.29,1.43,"Knuckle Curve","swinging_strike","R",82,2997
0.56,1.68,"4-Seam Fastball","called_strike","R",98.1,2544
1.18,5.37,"Slider","ball","R",84.4,2394
1.86,1.11,"Slider","ball","R",90.9,2872
-0.3,1.54,"Slider","called_strike","R",88.7,2706
0.24,3.7,"4-Seam Fastball","swinging_strike","L",97.7,2500
-0.56,2.39,"Knuckle Curve","called_strike","L",81.8,2838
-0.44,2.63,"4-Seam Fastball","called_strike","L",96.3,2422
-0.9,2.29,"Changeup","hit_into_play","L",88.5,1602
-0.35,1.1,"Knuckle Curve","foul","L",81.5,2749
0.83,2.43,"Sinker","called_strike","L",96.1,2541
-0.94,3.11,"Knuckle Curve","ball","L",80.4,2743
-0.42,2.87,"4-Seam Fastball","hit_into_play","R",94.4,2410
-1,2.92,"4-Seam Fastball","ball","R",95,2480
0.98,2.37,"Slider","hit_into_play","L",89.7,2725
-0.37,3.44,"4-Seam Fastball","foul","L",98.5,2616
-1.29,2.17,"Changeup","foul","L",89.1,1816
-0.27,3.07,"4-Seam Fastball","foul","L",97.1,2510
-0.5,1.54,"4-Seam Fastball","called_strike","L",95.9,2546
-1.18,4.34,"Knuckle Curve","ball","L",80.6,2789
-1.03,3.26,"Slider","ball","L",89.7,2706
0.9,2.59,"4-Seam Fastball","foul","L",98.2,2524
-0.76,3.02,"4-Seam Fastball","foul","L",97.3,2483
-0.12,1.28,"Knuckle Curve","ball","L",81.2,2852
0.26,3.55,"4-Seam Fastball","foul","L",95.1,2609
-0.84,2.67,"4-Seam Fastball","called_strike","L",95.3,2641
1.22,0.08,"Slider","ball","L",89.9,2545
-0.89,2.65,"4-Seam Fastball","ball","L",94.2,2511
0.12,2.43,"4-Seam Fastball","hit_into_play","R",93.6,2518
1.2,0.95,"Slider","swinging_strike","R",88.2,2548
0.23,2.24,"Knuckle Curve","called_strike","R",80.9,2840
-0.36,2.97,"4-Seam Fastball","called_strike","R",94.1,2498
-0.05,2.26,"4-Seam Fastball","hit_into_play","L",96.4,2481
0.59,1.43,"Slider","swinging_strike","R",89.4,2744
0.4,1.47,"Slider","swinging_strike","R",89.3,2785
0.02,3.46,"4-Seam Fastball","foul","R",96.3,2638
0.45,2.05,"4-Seam Fastball","called_strike","L",98,2583
-0.05,2.46,"Slider","foul","L",91,2609
-1.29,3.59,"Changeup","ball","L",87.1,1617
1.01,2.58,"Slider","foul","L",89.9,2590
0.58,1.51,"Slider","ball","L",90.3,2638
-0.44,2.19,"4-Seam Fastball","foul","L",97.2,2681
-0.67,1.5,"Changeup","swinging_strike","L",86.2,1520
-0.2,1.64,"Knuckle Curve","called_strike","L",80.5,2732
-0.05,3.88,"4-Seam Fastball","ball","L",94.6,2611
-0.05,2.15,"Knuckle Curve","swinging_strike","L",81.1,2875
0.32,2.02,"4-Seam Fastball","called_strike","L",97,2522
-0.68,3.96,"4-Seam Fastball","ball","L",96.7,2586
-1.14,2.07,"Changeup","swinging_strike","L",88.2,1699
-1.12,2.71,"Changeup","ball","L",88.7,1663
0.77,1.76,"Slider","swinging_strike","R",89.7,2515
-0.06,3.11,"4-Seam Fastball","foul","R",96.9,2405
1.66,1.69,"Slider","swinging_strike","R",89.7,2426
0.84,3.85,"Slider","ball","R",88.3,2470
-0.36,3.08,"Knuckle Curve","called_strike","L",82.9,2767
1.16,0.61,"Knuckle Curve","ball","L",82.8,2713
-0.27,2.89,"Sinker","foul","L",96.1,2402
-0.15,1.86,"4-Seam Fastball","foul","L",96.1,2416
-0.98,3.29,"4-Seam Fastball","hit_into_play","L",95.9,2594
-0.75,3.78,"4-Seam Fastball","foul","L",95.5,2576
-0.21,2.59,"4-Seam Fastball","hit_into_play","R",96.8,2613
-0.87,3.97,"4-Seam Fastball","swinging_strike","R",95.6,2542
1.18,0.93,"Slider","ball","R",88.8,2692
0.44,3.04,"4-Seam Fastball","swinging_strike","R",95.4,2520
0.37,4.9,"4-Seam Fastball","ball","R",96.1,2549
-0.62,2.56,"4-Seam Fastball","foul","R",94,2522
0.87,2.87,"4-Seam Fastball","called_strike","R",94.3,2479
-0.07,2.47,"4-Seam Fastball","hit_into_play","L",96.7,2506
0.97,1.64,"Slider","foul","L",88.3,2629
-0.37,0.46,"Knuckle Curve","blocked_ball","L",84.9,2986
-0.38,3.3,"4-Seam Fastball","foul","L",97.8,2611
0,2.22,"4-Seam Fastball","swinging_strike","L",98.1,2590
0.16,2.82,"Slider","foul","L",90.5,2579
0.55,2.59,"4-Seam Fastball","hit_into_play","R",97.5,2585
0.6,3.18,"4-Seam Fastball","foul","R",98.1,2495
0.82,2.75,"Sinker","foul","R",98.3,2561
1.72,0.61,"Slider","blocked_ball","R",90.4,2710
0.72,3.52,"4-Seam Fastball","swinging_strike","R",97.4,2669
-0.47,2.42,"4-Seam Fastball","foul","R",97.2,2550
0.72,4,"Knuckle Curve","ball","R",81.8,2804
1.99,2.14,"4-Seam Fastball","ball","R",96.5,2507
1.08,2.94,"4-Seam Fastball","ball","L",97.7,2485
-0.42,3.06,"4-Seam Fastball","called_strike","L",96.4,2424
1.04,2.28,"Sinker","ball","L",97.4,2484
-1.07,2.76,"Changeup","ball","L",89.5,1643
0.74,4.05,"4-Seam Fastball","ball","L",95.6,2483
-0.39,4.27,"Sinker","ball","L",97.5,2435
0.7,3.74,"Slider","ball","L",88.8,2610
1.42,0.66,"Knuckle Curve","ball","L",82.8,2904
-0.96,3.52,"4-Seam Fastball","foul","L",96.6,2553
-0.8,3.59,"4-Seam Fastball","ball","L",95.8,2472
-0.76,3.47,"4-Seam Fastball","foul","L",94.9,2442
-0.78,2.42,"4-Seam Fastball","foul","L",94.2,2472
-0.39,3.38,"4-Seam Fastball","swinging_strike","R",98.7,2554
0.02,2.42,"4-Seam Fastball","foul","R",98.5,2583
1.32,2.91,"4-Seam Fastball","ball","R",97.7,2540
0.82,1.92,"4-Seam Fastball","ball","R",98.3,2548
1.36,1.69,"Slider","ball","R",89.9,2606
0.75,1.64,"Slider","called_strike","R",88.9,2661
-0.64,3.2,"Knuckle Curve","called_strike","R",81.3,2953
-0.97,2.42,"Changeup","ball","L",90.4,1747
0.49,2.67,"4-Seam Fastball","foul","L",98.7,2498
0.81,0.6,"Slider","ball","L",89.2,2690
0.73,1.14,"Changeup","ball","L",89.1,2206
-0.86,1.8,"Changeup","swinging_strike","L",88.1,1736
0.69,4.63,"4-Seam Fastball","ball","L",96.5,2505
-0.17,2.75,"4-Seam Fastball","foul","L",96.2,2407
-0.02,2.42,"Slider","swinging_strike","L",88.9,2559
0.23,4.52,"4-Seam Fastball","ball","L",97.9,2467
-0.22,1.57,"Knuckle Curve","foul","L",81.6,2941
-0.14,1.66,"Changeup","foul_tip","L",87.3,1835
-0.54,2.5,"Knuckle Curve","called_strike","L",80.4,2902
-1.09,3.76,"Knuckle Curve","ball","L",80.4,2892
0.03,2.58,"Slider","hit_into_play","L",87.4,2549
0.86,3.71,"4-Seam Fastball","ball","L",97,2456
0.58,2.71,"Knuckle Curve","foul","L",80.4,2857
-0.02,4.8,"4-Seam Fastball","ball","L",95.1,2457
0.57,3.06,"4-Seam Fastball","hit_into_play","L",98.2,2419
1.74,1.33,"4-Seam Fastball","ball","L",91.7,2207
1.09,1,"Slider","ball","L",88,2555
-0.81,2.34,"Knuckle Curve","called_strike","L",81.8,2789
-0.35,3.21,"4-Seam Fastball","foul","L",95.6,2340
0.21,2.39,"Knuckle Curve","hit_into_play","L",81.6,2758
-1.03,2.77,"Knuckle Curve","ball","L",81.1,2732
-0.51,1.93,"Changeup","hit_into_play","L",88.5,1700
0.28,2.72,"4-Seam Fastball","swinging_strike","L",95.2,2419
-1.17,1.85,"Changeup","hit_into_play","L",88.8,1898
0.96,1.54,"4-Seam Fastball","ball","L",97.7,2593
-0.04,3.04,"4-Seam Fastball","swinging_strike","L",98.3,2569
0.08,3.13,"4-Seam Fastball","swinging_strike","L",97.3,2592
0.83,1.63,"Knuckle Curve","ball","L",83.9,2897
-1.09,2.8,"4-Seam Fastball","swinging_strike","L",95.5,2515
0.28,1.37,"Knuckle Curve","swinging_strike","R",82.8,3035
0.16,3.14,"4-Seam Fastball","swinging_strike","R",97.4,2503
-0.3,3.14,"Slider","swinging_strike","R",89.3,2537
1.13,1.29,"4-Seam Fastball","ball","R",95.3,2412
-0.7,2.7,"4-Seam Fastball","hit_into_play","L",95.6,2561
0.25,1.28,"4-Seam Fastball","ball","L",95.8,2607
-0.94,2.81,"4-Seam Fastball","swinging_strike","L",98.3,2557
-0.66,3.38,"4-Seam Fastball","swinging_strike","L",96.7,2546
-1.51,2.8,"Knuckle Curve","ball","L",82.4,2961
0.44,2.13,"Slider","foul","L",89.5,2605
0.02,2.68,"Changeup","hit_into_play","L",88.5,1750
-0.19,3.85,"Knuckle Curve","ball","L",82.8,2887
-0.07,2.91,"Slider","hit_into_play","L",88.7,2567
0.13,3.67,"Knuckle Curve","ball","L",82.8,2971
0.65,3.08,"4-Seam Fastball","foul","L",97.2,2673
